job_title,gender,age,perf_eval,edu,dept,seniority,base_pay,bonus,age_bin,total_pay,base_pay_log,bonus_log,total_pay_log,mod_1_fitted,mod_2_fitted,mod_3_fitted
Data Scientist,Female,20,3,High School,Engineering,1,40056,7632,"[18,29.8]",47688,10.59803375400978,8.940105213128122,10.772435072899762,96468.684640002175,75698.63623815108,76733.8070054335
IT,Female,45,4,College,Operations,2,70846,7404,"(41.5,53.2]",78250,11.168263786220889,8.909775673693389,11.2676641084024,96468.684640002175,99438.0339168433,99240.43742462066
Marketing Associate,Female,34,3,High School,Sales,5,79707,7196,"(29.8,41.5]",86903,11.286112690281634,8.881280595070423,11.372547833097183,96468.684640002175,88992.69893821873,89337.52004017831
Software Engineer,Male,59,4,High School,Operations,4,124817,7268,"(53.2,65]",132085,11.73460394358936,8.891236429516061,11.791200933722438,104926.9308158311,122031.1127597903,122609.01308032998
Manager,Male,53,4,College,Management,1,123114,6946,"(41.5,53.2]",130060,11.720866034381803,8.845921233304018,11.775751161423143,104926.9308158311,116333.65731690418,116702.47164566554
Financial Analyst,Female,20,3,High School,Operations,3,62377,6999,"[18,29.8]",69376,11.040951896668034,8.85352256068954,11.147296265359264,96468.684640002175,75698.63623815108,76733.8070054335
Data Scientist,Male,28,3,Masters,Sales,3,82850,5794,"[18,29.8]",88644,11.324787022854709,8.664578178329295,11.392383627316738,104926.9308158311,92594.25963821198,92091.88233456369
IT,Female,38,4,High School,Sales,2,75932,7003,"(29.8,41.5]",82935,11.237593481910432,8.854093907655518,11.325812447440143,96468.684640002175,92791.00256680947,92938.58090724825
Manager,Male,43,3,PhD,Management,2,121949,6739,"(41.5,53.2]",128688,11.711358203528444,8.815666824946216,11.76514614914385,104926.9308158311,106837.89824542729,106858.2359212248
Marketing Associate,Female,36,3,PhD,Sales,3,82755,7325,"(29.8,41.5]",90080,11.323639714374641,8.899048433885268,11.408453443373517,96468.684640002175,90891.8507525141,91138.05047371327
Data Scientist,Male,45,3,PhD,Administration,5,122037,8147,"(41.5,53.2]",130184,11.712079556424232,9.005405040310642,11.77670411334045,104926.9308158311,108737.05005972268,108827.08306611294
Warehouse Associate,Female,19,2,Masters,Administration,2,78021,6970,"[18,29.8]",84991,11.26473330020486,8.84937050375457,11.35030064751358,96468.684640002175,74749.0603310034,75833.54178866601
IT,Male,18,4,PhD,Sales,1,56309,7559,"[18,29.8]",63868,10.938609659255954,8.930494185292178,11.064573732459593,104926.9308158311,83098.50056673509,82247.64661012295
Financial Analyst,Male,59,5,PhD,Management,1,90002,8123,"(53.2,65]",98125,11.407587171287714,9.002454823050954,11.49399745508471,104926.9308158311,122031.1127597903,122609.01308032998
IT,Male,34,3,College,Sales,4,91066,6257,"(29.8,41.5]",97323,11.41933979733965,8.741456115998364,11.485790622562911,104926.9308158311,98291.7150810981,97998.42376922813
Manager,Male,32,3,Masters,Management,5,118088,7721,"(29.8,41.5]",125809,11.679185388216833,8.951699168308815,11.742520162819826,104926.9308158311,96392.56326680272,96029.57662433998
Software Engineer,Male,29,3,Masters,Operations,2,92099,7246,"[18,29.8]",99345,11.430619364421151,8.888204871455022,11.50635391958719,104926.9308158311,93543.83554535966,93076.30590700776
Financial Analyst,Female,46,4,College,Administration,4,116758,7744,"(41.5,53.2]",124502,11.667858695667526,8.954673628956414,11.732077059014898,96468.684640002175,100387.60982399099,100140.70264138815
Marketing Associate,Female,49,5,High School,Sales,2,96500,8092,"(41.5,53.2]",104592,11.477298287327077,8.998631198287637,11.557822345852511,96468.684640002175,103236.33754543404,102841.4982916906
Manager,Male,48,3,College,Management,5,138851,6929,"(41.5,53.2]",145780,11.841156694725576,8.843470781627381,11.889853914936204,104926.9308158311,111585.77778116573,111780.35378344517
Marketing Associate,Female,34,4,College,Administration,1,49632,7169,"(29.8,41.5]",56801,10.812391065976266,8.877521453852872,10.947309210188068,96468.684640002175,88992.69893821873,89337.52004017831
Driver,Female,45,3,PhD,Management,3,76700,7242,"(41.5,53.2]",83942,11.247656987355347,8.887652690325586,11.337881363146503,96468.684640002175,99438.0339168433,99240.43742462066
IT,Male,58,4,College,Management,5,131275,6997,"(53.2,65]",138272,11.78504963850606,8.853236764745898,11.83697803873166,104926.9308158311,121081.53685264262,121624.58950788592
Manager,Male,21,2,PhD,Operations,3,89648,6573,"[18,29.8]",96221,11.403646169805066,8.790725628263576,11.474402908049159,104926.9308158311,85947.22828817816,85200.91732745517
Graphic Designer,Female,26,2,Masters,Administration,5,100516,6737,"[18,29.8]",107253,11.518072197789758,8.81537000096066,11.582945808427025,96468.684640002175,81396.09168103721,82135.39830603842
Manager,Male,20,2,PhD,Operations,4,112854,6564,"[18,29.8]",119418,11.63385022689886,8.789355452209982,11.690385222347276,104926.9308158311,84997.65238103046,84216.49375501109
Software Engineer,Male,60,4,Masters,Sales,5,155676,6586,"(53.2,65]",162262,11.955532203359013,8.792701462936309,11.9969675917698,104926.9308158311,122980.68866693799,123593.43665277406
Driver,Male,57,4,College,Sales,4,135781,6042,"(53.2,65]",141823,11.81879857268343,8.706490361946617,11.862335080209208,104926.9308158311,120131.96094549494,120640.16593544184
Sales Associate,Female,47,3,College,Engineering,2,84935,6122,"(41.5,53.2]",91057,11.349641537053412,8.719644119505357,11.41924096303528,96468.684640002175,101337.18573113868,101040.96785815564
Warehouse Associate,Male,31,4,High School,Engineering,2,66407,7522,"(29.8,41.5]",73929,11.103557751594797,8.925587339030281,11.210860452150994,104926.9308158311,95442.98735965503,95045.1530518959
Driver,Female,56,4,PhD,Sales,3,101249,7329,"(53.2,65]",108578,11.525338108376802,8.89959435992585,11.595224087691346,96468.684640002175,109883.36889546787,109143.354809063
Manager,Male,57,4,Masters,Administration,4,143189,6321,"(53.2,65]",149510,11.87192071491575,8.751632702472298,11.915118559207974,104926.9308158311,120131.96094549494,120640.16593544184
Graphic Designer,Male,63,5,PhD,Engineering,1,105800,7822,"(53.2,65]",113622,11.569305798406337,8.96469555531546,11.64063242849096,104926.9308158311,125829.41638838107,126546.70737010628
Software Engineer,Male,63,5,College,Operations,2,124871,7327,"(53.2,65]",132198,11.735036483405786,8.899321434159964,11.792056077692244,104926.9308158311,125829.41638838107,126546.70737010628
Data Scientist,Male,23,3,High School,Sales,3,83894,6922,"[18,29.8]",90816,11.337309376191277,8.84246002419529,11.416590760519714,104926.9308158311,87846.38010247353,87169.76447234332
Manager,Female,45,2,High School,Management,5,144146,6340,"(41.5,53.2]",150486,11.878581953808839,8.754634047431272,11.921625335588322,96468.684640002175,99438.0339168433,99240.43742462066
Marketing Associate,Female,46,4,PhD,Sales,2,69268,7106,"(41.5,53.2]",76374,11.145738318072041,8.868694776580972,11.24339760309849,96468.684640002175,100387.60982399099,100140.70264138815
Sales Associate,Male,63,5,High School,Sales,1,85948,7646,"(53.2,65]",93594,11.361497741197619,8.941937914256359,11.446721557846924,104926.9308158311,125829.41638838107,126546.70737010628
Software Engineer,Male,20,2,PhD,Engineering,4,92289,6643,"[18,29.8]",98932,11.432680236790798,8.80131894766524,11.502188024427488,104926.9308158311,84997.65238103046,84216.49375501109
Financial Analyst,Male,45,4,High School,Operations,2,75397,6490,"(41.5,53.2]",81887,11.230522765406084,8.778017809698136,11.313095527083465,104926.9308158311,108737.05005972268,108827.08306611294
Software Engineer,Male,65,4,High School,Engineering,1,102597,5937,"(53.2,65]",108534,11.538563971525233,8.688959234270676,11.59481876692969,104926.9308158311,127728.56820267643,128515.55451499444
Sales Associate,Female,63,4,PhD,Engineering,3,127561,7552,"(53.2,65]",135113,11.75634996054137,8.929567707825337,11.813866744337465,96468.684640002175,116530.40024550169,115445.21132643541
Warehouse Associate,Male,26,3,High School,Sales,3,72945,7279,"[18,29.8]",80224,11.197461011505997,8.892748769118258,11.29257800095802,104926.9308158311,90695.1078239166,90123.03518967555
Software Engineer,Male,60,3,PhD,Management,5,145632,6439,"(53.2,65]",152071,11.888838170816369,8.770128527538184,11.932102796031868,104926.9308158311,122980.68866693799,123593.43665277406
Marketing Associate,Female,36,3,Masters,Sales,3,77223,5272,"(29.8,41.5]",82495,11.254452619102434,8.570165076182343,11.320492964425545,96468.684640002175,90891.8507525141,91138.05047371327
Manager,Male,63,5,Masters,Operations,1,130093,6416,"(53.2,65]",136509,11.776004858287504,8.766550149546351,11.82414582549953,104926.9308158311,125829.41638838107,126546.70737010628
Marketing Associate,Male,33,3,PhD,Administration,2,53220,5153,"(29.8,41.5]",58373,10.88218954453168,8.547334348328224,10.974608733142299,104926.9308158311,97342.13917395042,97014.00019678407
Warehouse Associate,Female,41,3,College,Engineering,3,92080,6897,"(29.8,41.5]",98977,11.430413043395765,8.83884181343129,11.50264277889318,96468.684640002175,95639.73028825255,95639.37655755071
Graphic Designer,Female,55,3,College,Sales,5,118762,6545,"(53.2,65]",125307,11.684876769422994,8.786456678344,11.738522005245505,96468.684640002175,108933.79298832017,108243.08959229552
Sales Associate,Female,21,2,College,Operations,5,85398,7113,"[18,29.8]",92511,11.355077960298681,8.869679374733515,11.43508283534914,96468.684640002175,76648.21214529878,77634.07222220098
Data Scientist,Male,31,3,College,Operations,1,75227,6027,"(29.8,41.5]",81254,11.22826548805077,8.704004653483045,11.30533532974942,104926.9308158311,95442.98735965503,95045.1530518959
Data Scientist,Male,41,3,Masters,Administration,4,104314,6611,"(29.8,41.5]",110925,11.555160860168986,8.796490207333578,11.61660957624711,104926.9308158311,104938.74643113192,104889.38877633665
Manager,Male,27,3,High School,Operations,1,83262,6884,"[18,29.8]",90146,11.329747541599065,8.83695515733143,11.409185857153442,104926.9308158311,91644.68373106429,91107.45876211961
Data Scientist,Female,55,3,Masters,Administration,4,123172,5797,"(53.2,65]",128969,11.721337031523923,8.665095821339733,11.767327344387196,96468.684640002175,108933.79298832017,108243.08959229552
Data Scientist,Male,41,4,PhD,Administration,1,67040,7412,"(29.8,41.5]",74452,11.113044735155965,8.91085558740525,11.217909901418224,104926.9308158311,104938.74643113192,104889.38877633665
Warehouse Associate,Male,33,3,College,Administration,1,77655,6581,"(29.8,41.5]",84236,11.260031218004112,8.791941988456118,11.341377662299669,104926.9308158311,97342.13917395042,97014.00019678407
Data Scientist,Female,46,3,College,Administration,3,107476,6182,"(41.5,53.2]",113658,11.585022845810611,8.729397122692061,11.640949218356333,96468.684640002175,100387.60982399099,100140.70264138815
Software Engineer,Male,45,4,Masters,Operations,2,89811,6471,"(41.5,53.2]",96282,11.405462741220532,8.775085935057266,11.475036664427416,104926.9308158311,108737.05005972268,108827.08306611294
Graphic Designer,Male,47,3,College,Administration,5,106893,7958,"(41.5,53.2]",114851,11.57958361311046,8.981932990986873,11.65139091508848,104926.9308158311,110636.20187401805,110795.9302110011
Software Engineer,Male,58,4,Masters,Engineering,5,154039,7304,"(53.2,65]",161343,11.944961096087466,8.896177422274805,11.991287812591057,104926.9308158311,121081.53685264262,121624.58950788592
Warehouse Associate,Male,64,4,High School,Operations,3,116774,6160,"(53.2,65]",122934,11.66799572185687,8.725832056527565,11.719402904975254,104926.9308158311,126778.99229552875,127531.13094255036
Software Engineer,Male,40,2,High School,Management,2,98281,5646,"(29.8,41.5]",103927,11.495586001593525,8.638702608813434,11.551444008583244,104926.9308158311,103989.17052398423,103904.96520389259
Marketing Associate,Female,18,3,High School,Engineering,2,34208,6620,"[18,29.8]",40828,10.440214813824772,8.797850648931053,10.61712339952339,96468.684640002175,73799.48442385571,74933.27657189852
Software Engineer,Male,42,3,Masters,Engineering,5,121821,6499,"(41.5,53.2]",128320,11.710308033189488,8.77940359789435,11.762282423100341,104926.9308158311,105888.3223382796,105873.81234878072
Software Engineer,Male,30,2,Masters,Engineering,5,113122,6060,"(29.8,41.5]",119182,11.636222161313567,8.70946507906336,11.688407015499315,104926.9308158311,94493.41145250735,94060.72947945184
Software Engineer,Male,39,4,PhD,Management,1,92154,7642,"(29.8,41.5]",99796,11.431216369643684,8.941414628006845,11.510883381336004,104926.9308158311,103039.59461683655,102920.5416314485
Manager,Male,31,3,PhD,Engineering,2,110643,7291,"(29.8,41.5]",117934,11.614064080938498,8.89439598980643,11.677880424934983,104926.9308158311,95442.98735965503,95045.1530518959
Data Scientist,Female,34,3,PhD,Administration,1,82345,7211,"(29.8,41.5]",89556,11.318673017308308,8.88336291691676,11.402619406919388,96468.684640002175,88992.69893821873,89337.52004017831
Data Scientist,Male,32,3,PhD,Sales,4,103908,8109,"(29.8,41.5]",112017,11.5512611712358,9.000729834944558,11.62640592447323,104926.9308158311,96392.56326680272,96029.57662433998
Marketing Associate,Female,24,3,High School,Engineering,3,49303,6615,"[18,29.8]",55918,10.805740210106356,8.797095076549056,10.931641610888983,96468.684640002175,79496.93986674184,80334.86787250344
IT,Female,46,4,High School,Operations,3,98456,7177,"(41.5,53.2]",105633,11.497365026852172,8.878636747430072,11.567726101436344,96468.684640002175,100387.60982399099,100140.70264138815
Warehouse Associate,Male,49,3,PhD,Operations,4,94927,6274,"(41.5,53.2]",101201,11.460863454143258,8.744169388750624,11.524863917209606,104926.9308158311,112535.35368831342,112764.77735588924
Software Engineer,Male,30,2,College,Administration,5,76654,6696,"(29.8,41.5]",83350,11.247057068196021,8.80926561216931,11.33080388817894,104926.9308158311,94493.41145250735,94060.72947945184
Manager,Male,46,4,Masters,Sales,1,107859,6989,"(41.5,53.2]",114848,11.588580097570658,8.85209276347713,11.651364793947334,104926.9308158311,109686.62596687036,109811.50663855702
Manager,Female,53,4,High School,Operations,3,129885,7314,"(41.5,53.2]",137199,11.774404722550011,8.897545598709327,11.829187705617622,96468.684640002175,107034.64117402481,106442.55915876056
Graphic Designer,Male,62,5,Masters,Sales,1,85702,6556,"(53.2,65]",92258,11.358631441536433,8.78813593986372,11.432344279009945,104926.9308158311,124879.84048123338,125562.28379766221
Financial Analyst,Female,63,4,Masters,Operations,1,97797,5239,"(53.2,65]",103036,11.4906491807058,8.56388591940822,11.542833720708893,96468.684640002175,116530.40024550169,115445.21132643541
Manager,Male,18,1,Masters,Management,5,115567,4775,"[18,29.8]",120342,11.65760572733889,8.471149252914831,11.698092968214102,104926.9308158311,83098.50056673509,82247.64661012295
Sales Associate,Female,30,3,High School,Administration,4,91566,6996,"(29.8,41.5]",98562,11.42481530271893,8.853093836138493,11.498441070769255,96468.684640002175,85194.39530962797,85736.45917310836
Sales Associate,Female,61,3,PhD,Management,4,131608,6537,"(53.2,65]",138145,11.787583086299255,8.78523362361273,11.836059137152262,96468.684640002175,114631.2484312063,113644.68089290046
Sales Associate,Male,58,4,PhD,Administration,3,118888,7438,"(53.2,65]",126326,11.685937152438406,8.914357274485015,11.74662114621823,104926.9308158311,121081.53685264262,121624.58950788592
Graphic Designer,Male,55,4,College,Sales,2,75833,6942,"(53.2,65]",82775,11.236288833090976,8.845345196421732,11.323881362415447,104926.9308158311,118232.80913119955,118671.31879055369
Financial Analyst,Female,36,3,College,Engineering,2,65750,6177,"(29.8,41.5]",71927,11.093614950040012,8.728587995695898,11.183406994776284,96468.684640002175,90891.8507525141,91138.05047371327
Graphic Designer,Male,65,4,College,Management,4,123371,6931,"(53.2,65]",130302,11.722951354730965,8.843759381917984,11.777610112189306,104926.9308158311,127728.56820267643,128515.55451499444
Marketing Associate,Female,49,4,Masters,Sales,3,76806,6662,"(41.5,53.2]",83468,11.249038041084164,8.804175018753625,11.332218603853276,96468.684640002175,103236.33754543404,102841.4982916906
Warehouse Associate,Male,38,3,College,Management,3,83774,7127,"(29.8,41.5]",90901,11.335877975798965,8.871645667501872,11.417526281205168,104926.9308158311,102090.01870968885,101936.11805900442
